,rent,dist,nrooms,age,size,noccup,price
2059,226,5.0,2.0,39,54,3,32650.0
2060,,to center = 5,2.0,19,61,3,44750.0
2061,124,4.0,2.0,31,59,3,30600.0
2062,268,5.0,2.0,35,62,3,46400.0
2063,-250,center,2.0,31,74,3,46300.0
2064,162,5.0,2.0,31,64,3,33350.0
2065,207,5.0,2.0,27,67,3,34200.0
2066,168,5.0,2.0,30,63,3,48000.0
2067,,5.0,2.0,34,59,3,37100.0
2068,196,5.0,2.0,43,65,3,40650.0
2069,154,5.0,2.0,30,66,3,33950.0
2070,193,5.0,2.0,32,64,3,39150.0
2071,265,,2.0,35,60,3,48350.0
2072,111,5.0,2.0,6,68,3,36000.0
2073,,5.0,38.0,15,55,3,33650.0
2074,155,,,41,70,3,24400.0
2075,118,to center = 5,2.0,34,58,3,28549.999999999996
2076,104,5.0,2.0,33,68,3,
2077,219,to center = 5,2.0,48,42,3,33950.0
2078,'165',5.0,2.0,51,61,3,27100.000000000004
2079,132,5.0,2.0,52,49,3,27550.000000000004
2080,142,to center = 5,2.0,41,60,3,33450.0
2081,105,to center = 5,2.0,46,35,2,34250.0
2082,'123',5.0,2.0,52,40,3,34600.0
2083,129,to center = 5,2.0,52,56,3,29199.999999999996
2084,182,to center = 5,2.0,52,59,3,28549.999999999996
2085,179,to center = 5,2.0,52,41,3,39200.0
2086,88,5.0,2.0,old,54,3,28050.000000000004
2087,75,5.0,2.0,52,111,4,22500.0
2088,114,5.0,2.0,46,50,3,29500.0
2089,157,5.0,2.0,52,59,3,30650.0
2090,130,5.0,2.0,47,59,3,25650.0
2091,'97',5.0,2.0,49,71,3,26000.0
2092,109,to center = 5,2.0,43,87,4,23300.0
2093,131,5.0,2.0,50,63,3,24900.0
2094,-110,5.0,2.0,23,83,4,25300.0
2095,164,5.0,37.0,35,74,3,26700.0
2096,94,5.0,31.0,41,86,4,22750.0
2097,90,to center = 5,,40,88,4,24550.0
2098,,5.0,25.0,43,58,3,28000.000000000004
2099,113,5.0,2.0,43,71,3,27300.000000000004
2100,124,5.0,2.0,35,70,3,24700.0
2101,'97',5.0,2.0,52,54,3,34550.0
2102,140,5.0,2.0,50,58,3,31400.0
2103,248,5.0,2.0,51,58,3,35050.0
2104,128,5.0,2.0,44,81,4,24150.0
2105,139,center,2.0,39,83,4,25400.0
2106,221,5.0,2.0,47,53,3,29800.0
2107,'90',to center = 5,31.0,39,90,4,27800.000000000004
2108,'142',5.0,2.0,39,64,3,25650.0
2109,149,to center = 5,,50,58,3,
2110,188,5.0,2.0,49,55,3,27700.000000000004
2111,134,5.0,2.0,42,75,3,29350.0
2112,110,5.0,2.0,36,77,3,26400.0
2113,105,5.0,2.0,29,78,3,29900.0
2114,,5.0,2.0,32,86,4,22250.0
2115,'172',center,2.0,23,57,3,34500.0
2116,199,5.0,2.0,,50,3,37350.0
2117,232,5.0,2.0,30,57,3,35650.0
2118,296,center,2.0,27,52,3,43450.0
2119,120,5.0,2.0,14,78,3,32350.0
2120,237,5.0,2.0,39,60,3,33950.0
2121,187,to center = 5,2.0,11,50,3,43750.0
2122,185,5.0,2.0,18,60,'3',44150.0
2123,173,5.0,2.0,28,54,3,36000.0
2124,285,5.0,2.0,34,57,3,43850.0
2125,275,5.0,2.0,34,55,3,41000.0
2126,,center,2.0,age:11,41,3,37950.0
2127,-235,5.0,2.0,15,47,3,37300.0
2128,'162',,2.0,16,52,3,39400.0
2129,'239',5.0,2.0,15,46,3,42850.0
2130,295,5.0,2.0,17,69,3,42350.0
2131,243,5.0,2.0,17,59,3,40700.0
2132,'154',to center = 5,2.0,9,47,3,27500.000000000004
2133,201,5.0,2.0,age:31,66,3,33200.0
2134,225,5.0,2.0,25,78,3,
2135,196,5.0,2.0,23,47,3,35750.0
2136,281,5.0,2.0,24,61,3,34600.0
2137,200,to center = 5,2.0,age:15,50,3,43750.0
2138,220,5.0,2.0,24,55,3,36500.0
2139,'193',5.0,2.0,30,54,3,38450.0
2140,200,5.0,2.0,32,52,3,35200.0
2141,'183',5.0,,35,40,3,37150.0
2142,174,5.0,2.0,33,52,3,40650.0
2143,168,5.0,2.0,27,52,3,35350.0
2144,208,5.0,2.0,36,52,3,36150.0
2145,160,5.0,2.0,38,size:53,3,30100.0
2146,'154',to center = 5,2.0,38,47,3,32350.0
2147,190,5.0,22.0,36,51,3,33650.0
2148,145,5.0,2.0,40,42,3,33850.0
2149,91,5.0,2.0,29,82,4,30950.0
2150,176,to center = 5,32.0,45,56,3,29049.999999999996
2151,148,5.0,2.0,37,53,3,35350.0
2152,152,5.0,2.0,30,51,3,30100.0
2153,285,to center = 5,2.0,52,46,3,43800.0
2154,169,to center = 5,2.0,50,44,'3',36500.0
2155,173,center,2.0,41,55,'3',29550.0
2156,179,5.0,2.0,43,49,3,29350.0
2157,269,5.0,2.0,52,size:46,3,44950.0
2158,236,5.0,2.0,49,47,3,36100.0
2159,193,5.0,2.0,48,45,3,39450.0
2160,256,center,27.0,43,48,3,42500.0
2161,271,5.0,2.0,37,48,3,41700.0
2162,,to center = 5,2.0,36,58,3,34800.0
2163,'229',to center = 5,2.0,41,44,3,35650.0
2164,218,5.0,2.0,36,51,3,5214579.0
2165,182,5.0,2.0,32,60,3,34050.0
2166,196,center,2.0,23,56,3,35800.0
2167,,5.0,2.0,30,52,3,40150.0
2168,273,5.0,2.0,8,63,3,40100.0
2169,,5.0,,7,53,3,38350.0
2170,283,6.0,2.0,5,63,3,40200.0
2171,'256',5.0,2.0,4,62,3,42250.0
2172,-208,5.0,2.0,8,54,3,39850.0
2173,223,to center = 5,2.0,7,52,3,37350.0
2174,153,5.0,2.0,9,44,3,40650.0
2175,219,5.0,2.0,27,58,3,41600.0
2176,,5.0,2.0,10,48,3,
2177,211,,2.0,,,3,40550.0
2178,'215',center,2.0,34,59,3,37250.0
2179,248,to center = 6,2.0,22,67,3,53050.0
2180,312,5.0,2.0,17,74,3,63200.0
2181,271,5.0,2.0,18,62,3,59900.0
2182,,6.0,2.0,38,73,3,44800.0
2183,173,6.0,2.0,20,73,3,45300.0
2184,127,,2.0,19,75,3,34500.0
2185,261,5.0,2.0,26,,3,56250.0
2186,'201',5.0,2.0,33,66,3,35400.0
2187,'121',6.0,2.0,new,64,3,35900.0
2188,-137,5.0,2.0,24,84,4,28899.999999999996
2189,270,center,2.0,22,60,3,41600.0
2190,'135',center,2.0,32,60,3,30200.0
2191,231,center,2.0,19,59,3,44100.0
2192,'257',6.0,36.0,30,63,3,56250.0
2193,246,6.0,2.0,45,56,3,52700.0
2194,162,6.0,2.0,25,86,4,27650.000000000004
2195,-209,6.0,2.0,old,65,3,41400.0
2196,285,6.0,2.0,29,63,3,82700.0
2197,,6.0,2.0,age:30,68,3,30600.0
2198,562,to center = 6,2.0,8,57,3,128099.99999999999
2199,388,to center = 6,2.0,new,53,3,61250.00000000001
2200,'503',,2.0,15,61,3,80150.0
2201,360,6.0,2.0,11,55,3,70800.0
2202,,6.0,2.0,,61,3,44650.0
2203,'249',6.0,,9,48,3,45650.0
2204,418,6.0,2.0,15,size:66,3,44450.0
2205,415,6.0,2.0,16,,3,59650.0
2206,315,6.0,2.0,2,53,3,48250.0
2207,254,6.0,21.0,4,44,3,36050.0
2208,350,6.0,2.0,6,59,3,53900.0
2209,281,6.0,2.0,15,63,3,
2210,,to center = 6,2.0,14,67 sq.m,3,44400.0
2211,'221',6.0,2.0,14,54,3,36500.0
2212,191,6.0,38.0,18,52,3,33950.0
2213,788,6.0,2.0,8,60,3,172950.0
2214,672,6.0,2.0,12,56,3,
2215,657,6.0,3.0,12,67,3,114599.99999999999
2216,514,6.0,2.0,17,54,3,97950.0
2217,'524',6.0,2.0,14,63,3,70600.0
2218,399,to center = 6,2.0,14,67,3,61500.0
2219,,6.0,2.0,17,55,3,114850.00000000001
2220,458,6.0,2.0,16,54,3,72350.0
2221,415,6.0,2.0,17,57,3,83850.0
2222,,6.0,2.0,,42,3,77800.0
2223,396,,2.0,28,46,3,75750.0
2224,380,6.0,2.0,25,46,3,75450.0
2225,577,6.0,37.0,18,52,3,94150.0
2226,627,6.0,2.0,10,67,3,93650.0
2227,'620',6.0,2.0,7,66,3,96750.0
2228,449,6.0,2.0,8,58,3,61800.0
2229,404,to center = 6,2.0,15,62,3,62649.99999999999
2230,244,to center = 6,2.0,15,48,3,62200.0
2231,241,6.0,2.0,7,45,3,
2232,'212',6.0,2.0,12,36,3,
2233,315,6.0,2.0,8,52 sq.m,3,64149.99999999999
2234,146,to center = 6,2.0,11,66,3,27000.0
2235,,6.0,2.0,22,79,3,25850.0
2236,282,6.0,2.0,7,53,3,72500.0
2237,317,6.0,2.0,17,60,3,47200.0
2238,411,6.0,2.0,7,61,3,79400.0
2239,249,6.0,2.0,9,34,2,59650.0
2240,303,center,2.0,19,42,3,63000.0
2241,423,to center = 6,2.0,10,62,3,67750.0
2242,177,6.0,2.0,11,44,3,34650.0
2243,241,6.0,2.0,mid,53,3,46500.0
2244,324,center,2.0,17,55,3,47900.0
2245,,6.0,2.0,15,40,3,36100.0
2246,,6.0,2.0,23,47,3,52600.0
2247,'132',6.0,2.0,22,40,3,26750.0
2248,259,center,2.0,24,41,3,60600.0
2249,408,to center = 6,2.0,33,48,3,71650.0
2250,475,center,2.0,,48,3,84650.0
2251,461,5.0,2.0,38,50,3,80050.0
2252,289,5.0,37.0,24,43,3,45050.0
2253,,5.0,2.0,33,43,3,49750.0
2254,269,to center = 5,2.0,29,46,3,44400.0
2255,'234',5.0,,16,61,3,40400.0
2256,255,5.0,,16,64,3,36350.0
2257,,5.0,2.0,19,42,3,33450.0
2258,249,5.0,2.0,35,58,3,32800.0
2259,'189',5.0,,35,53,'3',33100.0
2260,100,5.0,2.0,24,72,3,29400.0
2261,250,5.0,2.0,21,60,3,35700.0
2262,146,5.0,2.0,24,55,3,33500.0
2263,152,5.0,2.0,35,53,3,
2264,225,,2.0,36,45,3,
2265,195,5.0,2.0,age:36,48,3,34600.0
2266,198,5.0,2.0,35,49,'3',32950.0
2267,'126',5.0,2.0,18,56,3,32350.0
2268,221,5.0,2.0,35,42,3,36900.0
2269,145,5.0,2.0,33,47,3,33750.0
2270,152,5.0,2.0,38,56,3,29400.0
2271,-266,5.0,2.0,43,46,3,48250.0
2272,,,2.0,39,52,3,
2273,389,to center = 5,2.0,45,51,3,76900.0
2274,230,5.0,,35,66,3,34800.0
2275,138,5.0,2.0,,58,3,33250.0
2276,249,,2.0,27,38,3,62350.00000000001
2277,318,5.0,2.0,33,39,3,5621699.0
2278,'244',5.0,2.0,34,49,3,44800.0
2279,-174,5.0,,31,42,3,
2280,169,5.0,2.0,26,48,3,32250.0
2281,113,5.0,2.0,19,50,3,
2282,219,5.0,2.0,33,47,3,34150.0
2283,161,center,,mid,,3,36400.0
2284,160,,2.0,30,46,3,39400.0
2285,'224',5.0,36.0,27,51,3,40550.0
2286,249,to center = 5,2.0,32,52,3,37550.0
2287,161,5.0,2.0,28,55,3,35700.0
2288,171,5.0,2.0,28,56,3,35850.0
2289,194,5.0,2.0,29,58,3,35450.0
2290,219,5.0,2.0,32,47,3,42300.0
2291,217,5.0,2.0,34,60,'3',33000.0
2292,165,5.0,2.0,20,45,3,41850.0
2293,204,5.0,2.0,24,51,3,41550.0
2294,185,5.0,2.0,18,50,3,37150.0
2295,174,to center = 5,2.0,age:25,55,3,45300.0
2296,164,5.0,,30,59,3,37250.0
2297,95,,2.0,19,70,3,34700.0
2298,257,5.0,2.0,25,49,3,42350.0
2299,175,6.0,38.0,17,43,3,49650.0
2300,267,to center = 5,2.0,28,48,3,42750.0
2301,271,6.0,2.0,25,46,3,44750.0
2302,316,6.0,,18,54,3,47600.0
2303,338,6.0,2.0,22,55,3,49800.0
2304,394,6.0,2.0,20,59,3,55450.0
2305,358,6.0,2.0,19,size:55,3,50549.99999999999
2306,379,6.0,2.0,,58 sq.m,3,54250.0
2307,301,6.0,2.0,age:17,63,3,42100.0
2308,'369',6.0,2.0,15,64,3,54700.00000000001
2309,-308,center,2.0,14,57,3,
2310,399,6.0,2.0,3,54,3,87100.0
2311,382,to center = 6,2.0,3,54,3,71850.0
2312,292,6.0,2.0,3,50,3,70400.0
2313,186,6.0,2.0,15,49,3,43150.0
2314,520,6.0,25.0,17,64,3,82600.0
2315,-300,6.0,2.0,20,66,3,82300.0
2316,340,6.0,2.0,20,58,3,71550.0
2317,398,center,2.0,15,67,3,
2318,194,6.0,2.0,23,50,3,35700.0
2319,,5.0,2.0,25,62,3,34100.0
2320,203,5.0,2.0,32,64,3,34000.0
2321,135,6.0,2.0,5,35,2,56699.99999999999
2322,'263',to center = 6,2.0,15,57 sq.m,3,
2323,401,6.0,2.0,8,68,3,69400.0
2324,381,6.0,2.0,14,65,3,55700.00000000001
2325,'175',5.0,2.0,12,47,3,56250.0
2326,124,5.0,37.0,19,42,3,34850.0
2327,134,5.0,2.0,19,32,2,36400.0
2328,'220',5.0,2.0,mid,51 sq.m,3,36100.0
2329,208,to center = 5,2.0,19,55,3,
2330,146,5.0,2.0,16,34,2,56250.0
2331,'169',5.0,35.0,15,45,3,26250.0
2332,299,6.0,2.0,7,58,3,50100.0
2333,369,6.0,33.0,8,62,3,44750.0
2334,111,6.0,,32,65,3,27300.000000000004
2335,-238,6.0,2.0,28,55,3,39450.0
2336,332,6.0,2.0,3,59 sq.m,3,55650.0
2337,381,6.0,2.0,age:4,67,3,56850.0
2338,458,6.0,2.0,11,66,3,60000.0
2339,341,5.0,2.0,2,67,3,61650.00000000001
2340,370,5.0,2.0,age:4,63,3,57199.99999999999
2341,376,5.0,2.0,13,63,3,53100.0
2342,135,5.0,2.0,17,63,3,27950.000000000004
2343,360,5.0,2.0,15,67,3,46800.0
2344,298,5.0,2.0,16,68,3,44450.0
2345,190,5.0,2.0,13,54,3,46900.0
2346,337,5.0,2.0,15,66,3,44000.0
2347,315,5.0,,age:7,71,3,44200.0
2348,246,5.0,2.0,31,63,3,34350.0
2349,450,5.0,2.0,9,69,3,81550.0
2350,282,5.0,2.0,13,64,3,41800.0
2351,,5.0,2.0,16,70,3,35650.0
2352,,,2.0,15,57,3,
2353,201,to center = 5,2.0,22,83,4,30300.0
2354,307,5.0,2.0,,62,3,41500.0
2355,450,5.0,2.0,21,57,3,75400.0
2356,374,6.0,2.0,15,73,3,78650.0
2357,425,5.0,2.0,14,68 sq.m,3,86900.0
2358,339,5.0,2.0,19,56,3,74350.0
2359,369,,2.0,22,59,3,77350.0
2360,231,center,2.0,42,56,3,66650.0
2361,-342,5.0,,20,61,3,68450.0
2362,411,5.0,2.0,13,64,3,78350.0
2363,301,to center = 5,2.0,19,65,3,63249.99999999999
2364,340,5.0,2.0,18,66,3,65300.0
2365,344,5.0,2.0,20,51,3,53450.0
2366,'271',5.0,2.0,11,57,3,49750.0
2367,193,to center = 5,34.0,29,61,3,36500.0
2368,163,5.0,2.0,37,69,3,29950.0
2369,198,5.0,2.0,10,51,3,42400.0
2370,201,5.0,2.0,34,54,3,36450.0
2371,158,5.0,,40,73,3,29450.0
2372,177,5.0,2.0,31,80,3,31950.0
2373,-235,5.0,2.0,30,61,3,36150.0
2374,'279',5.0,2.0,7,64,3,41950.0
2375,148,5.0,2.0,,73,3,
2376,128,center,2.0,21,75,3,27950.000000000004
2377,168,5.0,2.0,20,94,4,29450.0
2378,143,5.0,,32,80,3,27900.000000000004
2379,161,5.0,2.0,6,105,4,31950.0
2380,194,to center = 5,2.0,21,72,3,34650.0
2381,246,5.0,2.0,19,59,3,80050.0
2382,255,5.0,2.0,18,65,3,57650.0
2383,271,5.0,2.0,25,60,3,53800.0
2384,177,5.0,2.0,38,62,3,40000.0
2385,263,4.0,2.0,37,68,3,46900.0
2386,175,7.0,2.0,24,62,3,46200.0
2387,320,6.0,2.0,14,47,3,75900.0
2388,249,6.0,2.0,16,60,3,
2389,238,to center = 6,,16,58,3,55900.00000000001
2390,293,6.0,2.0,12,56 sq.m,3,61950.00000000001
2391,150,6.0,2.0,15,52,3,41650.0
2392,313,8.0,4.0,44,59,3,42800.0
2393,311,8.0,39.0,,61,3,47000.0
2394,,7.0,2.0,22,54,3,51349.99999999999
2395,290,7.0,5.0,23,35,2,62500.0
2396,'230',7.0,4.0,34,47,3,72300.0
2397,'384',7.0,,15,52,3,89600.0
2398,,to center = 6,3.0,19,47,3,39300.0
2399,201,,2.0,17,58,3,47200.0
2400,166,5.0,2.0,13,55,3,50000.0
2401,167,5.0,2.0,new,57,3,5078519.0
2402,195,,2.0,26,70,3,46100.0
2403,123,5.0,2.0,26,85,4,27600.000000000004
2404,129,5.0,2.0,33,94,4,
2405,117,5.0,2.0,,89,4,25750.0
2406,108,,2.0,,78,3,25850.0
2407,181,4.0,2.0,19,87,'4',32900.0
2408,,4.0,2.0,5,88,4,34600.0
2409,153,4.0,2.0,34,68,3,36250.0
2410,'187',4.0,2.0,42,50,3,36500.0
2411,271,4.0,2.0,age:13,59,3,54150.0
2412,,4.0,2.0,24,58,3,45250.0
2413,293,4.0,,17,64,3,45800.0
2414,132,4.0,2.0,15,82,4,31650.0
2415,211,4.0,2.0,32,64,3,33800.0
2416,142,4.0,2.0,36,63,3,30450.0
2417,'113',4.0,2.0,28,88,4,28349.999999999996
2418,298,4.0,2.0,18,66,3,59050.0
2419,126,4.0,2.0,41,75,3,33050.0
2420,189,4.0,2.0,37,69,3,31750.0
2421,'283',4.0,2.0,18,57,3,43650.0
2422,286,center,2.0,28,57,3,42100.0
2423,173,4.0,2.0,18,76,3,28549.999999999996
2424,,4.0,2.0,20,91,4,27350.000000000004
2425,'118',4.0,2.0,age:14,97,4,28449.999999999996
2426,-166,4.0,2.0,34,77,3,31700.0
2427,149,center,2.0,21,46,3,
2428,142,4.0,2.0,,86,4,27550.000000000004
2429,117,4.0,2.0,33,91,4,
2430,'120',5.0,2.0,27,75,3,27600.000000000004
2431,'228',5.0,2.0,27,80,3,56899.99999999999
2432,'191',5.0,2.0,43,77,3,46600.0
2433,'147',4.0,2.0,33,72,3,31200.0
2434,201,,27.0,13,81,4,31200.0
2435,269,4.0,2.0,19,65,3,65850.0
2436,212,4.0,2.0,28,,3,36550.0
2437,202,4.0,2.0,29,59,3,36500.0
2438,301,4.0,2.0,17,68,3,44000.0
2439,170,4.0,2.0,10,51,3,46350.0
2440,-191,,,42,62,3,34850.0
2441,'137',4.0,2.0,33,62,3,34150.0
2442,118,4.0,2.0,42,57,3,32550.0
2443,-94,4.0,2.0,22,63,3,27650.000000000004
2444,'108',4.0,2.0,36,80,3,27200.000000000004
2445,,4.0,2.0,34,75,3,46250.0
2446,121,4.0,2.0,34,79,3,26500.0
2447,141,4.0,2.0,30,73,3,25800.0
2448,246,to center = 4,2.0,34,67,3,55750.0
2449,'315',4.0,2.0,16,60,3,60450.00000000001
2450,165,4.0,2.0,46,49,3,38300.0
2451,124,4.0,2.0,37,65,3,
2452,,4.0,2.0,9,57,3,35050.0
2453,227,4.0,2.0,31,50,3,35100.0
2454,-240,to center = 4,2.0,mid,65,3,47850.0
2455,,,2.0,32,77,3,41350.0
2456,164,,2.0,32,63,3,55000.00000000001
2457,234,4.0,2.0,mid,69,3,50000.0
2458,249,4.0,2.0,35,76,3,50800.0
2459,194,center,2.0,20,102,4,47100.0
2460,240,4.0,2.0,26,62,3,37500.0
2461,210,4.0,,age:29,66,3,39600.0
2462,133,4.0,2.0,29,67 sq.m,3,28949.999999999996
2463,180,4.0,2.0,34,61,3,36250.0
2464,151,4.0,2.0,32,82,4,38400.0
2465,204,4.0,2.0,31,68,3,41800.0
2466,182,4.0,2.0,19,65,3,39100.0
2467,189,4.0,2.0,31,67,3,
2468,223,5.0,2.0,,65,'3',45000.0
2469,152,5.0,2.0,17,116,4,34700.0
2470,,to center = 5,2.0,age:20,74,3,37300.0
2471,,4.0,2.0,24,66,3,38200.0
2472,183,4.0,2.0,19,61,3,37800.0
2473,128,4.0,2.0,34,53,3,29199.999999999996
2474,216,4.0,2.0,23,64,3,30450.0
2475,163,center,2.0,18,71,3,19600.0
2476,158,4.0,2.0,18,115,4,56250.0
2477,,to center = 3,2.0,,98,4,27500.000000000004
2478,113,3.0,2.0,12,94,4,32350.0
2479,'106',3.0,2.0,12,106,4,27550.000000000004
2480,182,4.0,2.0,11,87,4,43750.0
2481,160,5.0,2.0,29,,,
2482,229,4.0,2.0,36,50,3,32500.0
2483,136,,2.0,18,58,3,31000.0
2484,205,4.0,21.0,17,58,3,35000.0
2485,244,4.0,2.0,10,55,3,43200.0
2486,328,4.0,2.0,34,51,3,
2487,208,4.0,2.0,18,63,3,42650.0
2488,128,4.0,2.0,9,55,3,30200.0
2489,226,4.0,29.0,age:29,63,3,27750.000000000004
2490,168,6.0,2.0,24,66,three,38300.0
2491,187,6.0,2.0,31,67,3,33000.0
2492,172,5.0,2.0,25,72,3,45300.0
2493,-171,5.0,2.0,29,88,4,28599.999999999996
2494,'116',5.0,2.0,25,88,4,29149.999999999996
2495,,to center = 5,2.0,14,98,4,28000.000000000004
2496,146,,2.0,24,89,4,34450.0
2497,187,7.0,2.0,18,101,4,56250.0
2498,145,6.0,2.0,20,106,4,19400.0
2499,'128',7.0,2.0,new,87,4,27600.000000000004
2500,142,6.0,2.0,25,77,3,
2501,135,to center = 6,2.0,25,72,3,28999.999999999996
2502,105,6.0,2.0,12,86,4,27150.000000000004
2503,100,7.0,2.0,20,71,3,31500.0
2504,,7.0,2.0,34,60,3,33000.0
2505,211,7.0,2.0,29,62,3,45250.0
2506,163,7.0,2.0,20,91,4,29049.999999999996
2507,183,to center = 7,2.0,21,78,3,35950.0
2508,174,8.0,2.0,42,68,3,37200.0
2509,165,8.0,2.0,18,89,4,27500.000000000004
2510,309,center,3.0,46,104,4,33750.0
2511,-346,4.0,4.0,36,,6,81250.0
2512,151,24.0,2.0,18,55,3,31850.0
2513,'127',far from center,2.0,30,49 sq.m,3,33750.0
2514,228,24.0,2.0,20,54,3,42500.0
2515,176,24.0,37.0,39,53,3,32800.0
2516,228,24.0,2.0,16,60,3,36100.0
2517,174,24.0,2.0,32,56,3,34800.0
2518,'169',24.0,2.0,20,54,3,
2519,251,to center = 24,2.0,23,57 sq.m,3,42700.0
2520,145,24.0,2.0,16,54,3,36550.0
2521,124,25.0,2.0,16,45,3,7499.500000000001
2522,178,24.0,2.0,21,,3,33750.0
2523,'273',23.0,2.0,33,57,3,43750.0
2524,243,,2.0,28,55,3,40800.0
2525,186,24.0,2.0,25,63,3,35950.0
2526,162,23.0,2.0,34,51,3,29350.0
2527,176,23.0,2.0,22,56,3,35500.0
2528,102,to center = 23,2.0,8,76,3,62500.0
2529,157,23.0,2.0,17,41,3,33450.0
2530,154,to center = 23,2.0,39,55,3,31700.0
2531,212,23.0,,37,size:50,'3',34850.0
2532,162,to center = 23,2.0,23,58,3,26500.0
2533,192,23.0,2.0,23,64,3,35000.0
2534,213,23.0,2.0,34,60,3,47650.0
2535,186,22.0,2.0,43,52,3,38550.0
2536,137,22.0,2.0,39,65,3,35250.0
2537,163,23.0,2.0,age:20,75,3,
2538,71,to center = 34,2.0,52,33,2,30000.0
2539,129,34.0,2.0,52,41,3,40250.0
2540,-133,far from center,2.0,52,42,3,38450.0
2541,-118,34.0,2.0,52,49,3,37750.0
2542,138,34.0,2.0,52,48,3,31250.0
2543,169,34.0,2.0,52,46,3,46350.0
2544,190,34.0,2.0,50,48,3,42700.0
2545,-122,34.0,2.0,39,45,3,34150.0
2546,136,34.0,2.0,37,50,3,35000.0
2547,130,to center = 34,2.0,39,53,3,35250.0
2548,110,to center = 34,2.0,40,57,3,32300.0
2549,147,,2.0,43,49,3,35250.0
2550,217,to center = 34,2.0,43,48,3,41000.0
2551,,34.0,2.0,35,49,3,42800.0
2552,166,34.0,2.0,30,56,3,40650.0
2553,'191',34.0,2.0,37,56,3,35100.0
2554,188,34.0,2.0,33,56,3,36100.0
2555,162,34.0,2.0,34,60,3,33500.0
2556,,to center = 34,2.0,13,,3,58050.0
2557,210,34.0,2.0,26,53,3,41400.0
2558,-183,34.0,2.0,30,47,3,34500.0
2559,131,34.0,2.0,50,57,3,33750.0
2560,'187',to center = 34,2.0,32,57,3,36300.0
2561,'131',34.0,2.0,47,47,3,37050.0
2562,120,far from center,2.0,52,41,3,37350.0
2563,85,34.0,2.0,52,44,3,37050.0
2564,186,34.0,2.0,38,60 sq.m,3,40500.0
2565,237,34.0,,41,53,3,52100.0
2566,285,34.0,2.0,46,46,3,40900.0
2567,158,far from center,2.0,old,45,3,45300.0
2568,226,34.0,2.0,37,52,3,5985524.0
2569,-256,34.0,2.0,35,46,3,46400.0
2570,218,34.0,,27,size:50,3,49800.0
2571,253,34.0,2.0,24,55,3,50300.0
2572,254,34.0,2.0,36,46,3,45000.0
2573,'191',34.0,2.0,23,49,3,48050.0
2574,158,34.0,2.0,34,56,3,43450.0
2575,168,34.0,2.0,31,60,3,40550.0
2576,216,34.0,2.0,29,53 sq.m,3,41500.0
2577,'268',34.0,2.0,32,50,3,46400.0
2578,241,34.0,25.0,age:34,size:57,3,49050.0
2579,263,34.0,,31,51,3,71500.0
2580,298,34.0,2.0,22,55,3,66950.0
2581,83,34.0,2.0,18,33,2,75000.0
2582,88,34.0,2.0,25,42 sq.m,3,37500.0
2583,86,34.0,2.0,44,38,3,
2584,166,34.0,2.0,47,48,3,49600.0
2585,86,to center = 34,2.0,age:29,47,3,50549.99999999999
2586,166,34.0,2.0,age:50,45,3,52900.0
2587,57,,2.0,31,120,4,76550.0
2588,129,34.0,2.0,age:33,53,3,28749.999999999996
2589,154,far from center,2.0,35,55,3,40550.0
2590,114,34.0,2.0,31,46,3,37050.0
2591,'182',34.0,2.0,26,52,3,41050.0
2592,,34.0,2.0,18,51,3,46300.0
2593,250,34.0,2.0,52,64,3,25400.0
2594,192,34.0,,12,74,3,69750.0
2595,228,32.0,2.0,25,53,3,68000.0
2596,125,to center = 34,2.0,13,44,3,39400.0
2597,154,34.0,2.0,24,52,3,
2598,78,35.0,2.0,31,55,3,18350.0
2599,136,34.0,,19,65,3,25000.0
2600,111,34.0,2.0,19,64,3,29600.0
2601,135,far from center,2.0,22,52,3,
2602,161,33.0,2.0,mid,47,3,41900.0
2603,151,36.0,2.0,29,52,3,31400.0
2604,185,35.0,2.0,22,48,'3',59700.0
2605,226,to center = 35,2.0,32,43,3,
2606,148,35.0,2.0,26,49,3,48950.0
2607,265,34.0,2.0,21,63,3,51349.99999999999
2608,'221',34.0,2.0,29,51,3,49400.0
2609,184,34.0,2.0,28,52,3,37800.0
2610,201,34.0,2.0,41,51,3,42100.0
2611,246,34.0,2.0,28,48,3,53150.0
2612,'162',35.0,2.0,23,55,3,37750.0
2613,201,35.0,2.0,18,54,3,55650.0
2614,-235,to center = 35,2.0,20,54,,
2615,222,34.0,2.0,19,51,3,
2616,194,34.0,2.0,18,53,3,49800.0
2617,263,34.0,2.0,age:25,57,3,36800.0
2618,207,to center = 34,2.0,17,54,3,45100.0
2619,173,,2.0,18,57,3,35050.0
2620,211,34.0,2.0,12,50,3,63449.99999999999
2621,377,to center = 34,2.0,14,58,3,82800.0
2622,142,34.0,2.0,,53,3,39200.0
2623,224,34.0,2.0,23,53,3,
2624,285,33.0,2.0,28,56,3,59950.0
2625,297,34.0,2.0,33,56,3,55900.00000000001
2626,302,34.0,2.0,17,56,3,64449.99999999999
2627,213,34.0,2.0,18,55,3,
2628,315,34.0,2.0,23,59,3,
2629,'265',34.0,2.0,21,60,3,45050.0
2630,123,34.0,2.0,32,47,3,
2631,188,34.0,,36,52,3,
2632,229,33.0,2.0,35,54,3,
2633,217,33.0,2.0,age:32,51,3,43200.0
2634,193,33.0,2.0,,47,3,46050.0
2635,183,33.0,2.0,39,44,3,42550.0
